round,distill_loss,hr,hdcg
432,0.0005873143417488791,0.4878048780487805,0.28982764196251326
433,0.0005068899627985957,0.48568398727465534,0.2922930351771828
434,0.0006347199100389389,0.4782608695652174,0.2796518792166635
435,0.0007663106681661703,0.48038176033934255,0.2835999775087376
436,0.0004166409571553231,0.49204665959703076,0.29239424908947054
437,0.00039903126775016063,0.49204665959703076,0.29630204643155394
438,0.0005513958083724901,0.4878048780487805,0.2974109812017157
439,0.00039601019410611115,0.49628844114528103,0.29881143008775035
440,0.00034593024964806317,0.4941675503711559,0.2980374412101394
441,0.0006313292924460256,0.49628844114528103,0.29639135636969666
442,0.0005849621959725937,0.4941675503711559,0.2916673676355483
443,0.0007628654378549982,0.47932131495228,0.2905205259712749
444,0.00046471133232444116,0.47613997879109227,0.29255943409464436
445,0.0005552505867854052,0.4835630965005302,0.2918274965192877
446,0.00042862714844886795,0.48886532343584305,0.29604149422932824
447,0.00032324965436600903,0.49204665959703076,0.29445501267563284
448,0.0007257956415742228,0.5068928950159067,0.29883414754740095
449,0.0008098431970211095,0.49628844114528103,0.2939700928398061
450,0.0003564425669537741,0.49522799575821846,0.2963893829223901
451,0.0003173480773511983,0.48462354188759277,0.2932013290530392
452,0.00036637886742028056,0.48250265111346763,0.2918749082586178
453,0.00039754379806709037,0.48568398727465534,0.2946537602875395
454,0.0006351875863856548,0.48250265111346763,0.29299112814198264
455,0.0004437300513018272,0.4973488865323436,0.3022416008153389
456,0.0005353838154860569,0.503711558854719,0.3064888780152415
457,0.0004068752196644709,0.5121951219512195,0.30817696159101443
458,0.0005833239483308717,0.5068928950159067,0.3095417252749633
459,0.000500131068565679,0.5047720042417816,0.31095632271963897
460,0.0005523301568246097,0.5026511134676565,0.3103530835524438
461,0.0005857155413650616,0.503711558854719,0.30763333035413476
462,0.0007557674081908772,0.503711558854719,0.30816516015291134
463,0.00040392777320903407,0.5090137857900318,0.3080974057794784
464,0.0006429055021328622,0.5079533404029692,0.3065917679326317
465,0.00034995179075849594,0.5058324496288441,0.30660056084321496
466,0.0006537220949212497,0.4973488865323436,0.304174637163433
467,0.0008522288909034615,0.5005302226935313,0.30297068385591447
468,0.0006793930015192018,0.5047720042417816,0.3067854415409187
469,0.0005951301475988658,0.5026511134676565,0.3066649233484834
470,0.0003983330951754738,0.49628844114528103,0.30330220963376653
471,0.0005526500117866817,0.5005302226935313,0.30746357632558524
472,0.0005034009770952252,0.5026511134676565,0.3065898778158489
473,0.0006071903838801518,0.5047720042417816,0.309227937662926
474,0.0007174257541521456,0.49946977730646874,0.30349665730072556
475,0.0005412906166156972,0.49204665959703076,0.3007549550418643
476,0.0006223578111018924,0.4973488865323436,0.30058874826376336
477,0.0005176534007205191,0.4909862142099682,0.2977351572832339
478,0.0005862836455776232,0.4941675503711559,0.30034149913424274
479,0.0006458689477867096,0.4909862142099682,0.2979539650307887
480,0.0005878069659502217,0.4878048780487805,0.2969648312846735
481,0.0005010327086438337,0.4973488865323436,0.3035851185890751
482,0.00033338481082409996,0.49522799575821846,0.2984013657494552
483,0.0008814500135940762,0.47613997879109227,0.29578452894523105
484,0.0005609129499134724,0.4740190880169671,0.2942293373222194
485,0.0006124717163402237,0.4676564156945917,0.2913660351349287
486,0.0005670189283165427,0.4708377518557794,0.29069760194094
487,0.0007345250852040408,0.47613997879109227,0.2949956848704568
488,0.000522240386590056,0.4835630965005302,0.29678556746852763
489,0.0004097446495279655,0.4931071049840933,0.3014171767381029
490,0.0008074970305642637,0.4814422057264051,0.29314639517851565
491,0.0004851884103857174,0.48568398727465534,0.29493793666128465
492,0.0009089981110605549,0.49628844114528103,0.30126993353518833
493,0.0005778442465839362,0.48886532343584305,0.30038047233213844
494,0.0006453489045952665,0.48568398727465534,0.2976897198069791
495,0.00046686518165302006,0.4867444326617179,0.29678981676577787
496,0.000591252734480463,0.48250265111346763,0.2933423643545992
497,0.0003883694375304003,0.4867444326617179,0.29704202327578055
498,0.00038962732784284524,0.49522799575821846,0.30073815376931284
499,0.0005437277235614601,0.4835630965005302,0.29709889507345943
500,0.0005993043925656139,0.4750795334040297,0.29329470559757326
501,0.0004855211518588476,0.4867444326617179,0.2981299014459205
502,0.0006731399271302507,0.48462354188759277,0.3007592496172077
503,0.000838642281041757,0.49204665959703076,0.2999440518203371
504,0.0008184395687565571,0.48462354188759277,0.2972121084210907
505,0.0004249223570354843,0.4835630965005302,0.296885823518016
506,0.0007878040680338927,0.4835630965005302,0.2968575657420052
507,0.0011572152300772132,0.4878048780487805,0.2959649977480564
508,0.0005944354142229713,0.4931071049840933,0.301674336138993
509,0.0006831113546070355,0.49204665959703076,0.30126930396961465
510,0.00082866570146507,0.49628844114528103,0.3010476907830401
511,0.000621193478218629,0.4931071049840933,0.2996288634061221
512,0.000477254928819093,0.4931071049840933,0.29880727167974996
513,0.0006149686546905286,0.49204665959703076,0.3023689540825845
514,0.0005289253960199858,0.4973488865323436,0.305551645913362
515,0.0005402454200122975,0.4941675503711559,0.309861329033204
516,0.0007881549577476221,0.4973488865323436,0.3116705450282681
517,0.0003346703245597382,0.4973488865323436,0.31305886533303123
518,0.0005766597641297721,0.5026511134676565,0.3146062127612999
519,0.00045637616685780815,0.49522799575821846,0.31239809862192264
520,0.00044981213594610383,0.49946977730646874,0.3162430940129618
521,0.0005041599183385869,0.5015906680805938,0.3182411851813459
522,0.00033961896211422984,0.5005302226935313,0.3192588823936747
523,0.000527040020552505,0.5015906680805938,0.31643138662919457
524,0.0004731436978545389,0.5090137857900318,0.3204613450978367
525,0.000788164497419075,0.5121951219512195,0.32326062267006245
526,0.0005972146412204892,0.513255567338282,0.3257698645648832
527,0.00041377582617769805,0.5143160127253447,0.3244232524422508
528,0.0005092931499348196,0.5090137857900318,0.3232757234095615
529,0.0004222978654411236,0.5143160127253447,0.3211162215645274
530,0.0006479013306716297,0.5111346765641569,0.3171252295895172
531,0.0004925483644228734,0.5090137857900318,0.3159330984260203
532,0.0006393410325472359,0.5047720042417816,0.3178897570672112
533,0.000630340779935068,0.5111346765641569,0.31836102130450517
534,0.0005061182512704932,0.5079533404029692,0.31535119696900293
535,0.0005972322986337985,0.5079533404029692,0.3139121173533794
536,0.00047179980907685604,0.5068928950159067,0.31391677157904807
537,0.000654590523117804,0.503711558854719,0.31027950662263887
538,0.0006070505977021412,0.5143160127253447,0.3139239068201973
539,0.00038758714877076275,0.5121951219512195,0.3176250480914629
540,0.0005027897434501938,0.5143160127253447,0.3214553934365299
541,0.0005695897780242376,0.5196182396606575,0.3208337193635373
542,0.0008402822952177757,0.5143160127253447,0.3192888960005003
543,0.0006413502280565808,0.5185577942735949,0.32104620944742573
544,0.0004322670240071602,0.513255567338282,0.3205277073132086
545,0.0005200991991841875,0.5121951219512195,0.3182910889279554
546,0.0004176771037691651,0.5302226935312832,0.32603160079534255
547,0.0004108290897875122,0.5302226935312832,0.32410884768644915
548,0.0004527028208549666,0.5249204665959704,0.3199926620287704
549,0.0004559315541200704,0.5238600212089077,0.31785672565419876
550,0.00036032414896283174,0.5270413573700954,0.3225231235751396
551,0.0004990665736841037,0.5217391304347826,0.3195326407932468
552,0.0004688449007744566,0.5164369034994698,0.3169423421798425
553,0.0004977202415830106,0.5196182396606575,0.31765512064672974
554,0.0003631320647400571,0.5259809119830329,0.3182577759197116
555,0.0005322174553498371,0.5174973488865323,0.3170045473708203
556,0.00032860355322554823,0.5196182396606575,0.31602344703096286
557,0.00045344067640371575,0.5164369034994698,0.3200623144024059
558,0.0005873873911298233,0.5143160127253447,0.31603364991254934
559,0.00037885608542183037,0.5174973488865323,0.31887551037970735
560,0.0004805032937142073,0.513255567338282,0.3164499346373395
561,0.0004693554159530322,0.513255567338282,0.31673347581250283
562,0.0004110899046281702,0.5196182396606575,0.32034155535661846
563,0.000605351616104599,0.5164369034994698,0.3143539737627893
564,0.0004737563312119164,0.5196182396606575,0.31588293374948423
565,0.0003788913587413845,0.5185577942735949,0.3150350202252156
566,0.0005342058157225438,0.5227995758218452,0.3184400340999338
567,0.00041003756937243454,0.5185577942735949,0.3179589106898487
568,0.0004099457182746846,0.5164369034994698,0.3158822994071238
569,0.0006459852735360982,0.5111346765641569,0.31305951037708757
570,0.0005621969366501389,0.5111346765641569,0.3119091978081674
571,0.000626971590827452,0.5047720042417816,0.31052847911978654
572,0.00047258908107323806,0.5079533404029692,0.3121075640932252
573,0.000492602379085838,0.5121951219512195,0.3132690745383901
574,0.0006935156695817568,0.5121951219512195,0.31308863731210446
575,0.0004311469639105781,0.5143160127253447,0.3121912255379503
576,0.00029667026683455333,0.5111346765641569,0.3131634631963983
577,0.0005673912819474936,0.5164369034994698,0.31361862814468083
578,0.00043060932652849715,0.5143160127253447,0.3108892571423834
579,0.00038319882407904514,0.5196182396606575,0.3126088811063665
580,0.0004487961852703393,0.5111346765641569,0.3097572732965485
581,0.0005997161913455784,0.5079533404029692,0.3048934351632216
582,0.0003736599110197858,0.5164369034994698,0.3060627430370902
583,0.0004124072791128697,0.5068928950159067,0.30578367369323844
584,0.0006672067053159481,0.49946977730646874,0.30522504623449603
585,0.0005389065927374759,0.5068928950159067,0.30830837674885186
586,0.0005072562267969261,0.5100742311770944,0.3134775398423063
587,0.0003397473054569389,0.5121951219512195,0.315544460752
588,0.0002776980210001057,0.5259809119830329,0.32164218515056886
589,0.0005440479513936225,0.5185577942735949,0.31503104658699366
590,0.000534838711064367,0.5259809119830329,0.31809064769884254
591,0.00043673685265730453,0.5270413573700954,0.31866156940794294
592,0.0005743948256167642,0.5238600212089077,0.3167405014609721
593,0.0005163211354556552,0.513255567338282,0.31183506965637087
594,0.0003656706834050283,0.5302226935312832,0.31939486956158825
595,0.00040230646248460287,0.5312831389183457,0.3196354649985081
596,0.0004131717814402691,0.5153764581124072,0.3170911008728909
597,0.0004477993704540495,0.5217391304347826,0.319046911302405
598,0.00040270818089993554,0.5387062566277837,0.32501088043825566
599,0.0003768247718880957,0.5238600212089077,0.32004118181072566
600,0.0005042513869739195,0.5259809119830329,0.32080110978505233
601,0.0004797586532731657,0.5259809119830329,0.32192293140122846
602,0.0008445168974958505,0.5227995758218452,0.31878254656256555
603,0.000318755354305722,0.5164369034994698,0.31883221221871944
604,0.0005925363595679301,0.5196182396606575,0.3206403626085177
605,0.00045731648942819446,0.5291622481442205,0.32431909694607397
606,0.00045487193041253703,0.5259809119830329,0.32552263696448397
607,0.0004919284072002483,0.5312831389183457,0.3263778891492748
608,0.00040258772760353166,0.5376458112407211,0.33013706422473843
609,0.0004694931640543132,0.5355249204665959,0.32941915146681133
610,0.00042192886617158364,0.5418875927889714,0.33155326242805405
611,0.00046036817439016887,0.5397667020148462,0.33099639222418126
612,0.00034358396412130786,0.5323435843054083,0.32501385239863206
613,0.00038303747481336357,0.5387062566277837,0.33008227111457045
614,0.0005722921213248356,0.5397667020148462,0.32751519320623873
615,0.0005587361885091013,0.542948038176034,0.3313176065700137
616,0.0006016319458694852,0.5323435843054083,0.3252580261757799
617,0.00043406879376561847,0.5440084835630965,0.32813185324735905
618,0.0005268710925520282,0.5365853658536586,0.3268393153845858
619,0.0006103066862905848,0.5482502651113468,0.328642780875065
620,0.0007422431553209208,0.5355249204665959,0.323118318277554
621,0.00035251010610863885,0.5270413573700954,0.32254572299102985
622,0.0004579038682209102,0.5291622481442205,0.3274890675331727
623,0.000474570913502248,0.5312831389183457,0.33100810908160017
624,0.0002221604701844626,0.5312831389183457,0.32875887478282173
625,0.0004065366373367851,0.5302226935312832,0.3254406328095995
626,0.0006051839079873389,0.5334040296924708,0.3295120274758151
627,0.0006436090481201972,0.5344644750795334,0.33162400926583113
628,0.00042689811443779034,0.5355249204665959,0.3320489073403825
629,0.00042146126105535586,0.5323435843054083,0.32956204550483925
630,0.0005044001157784806,0.5312831389183457,0.3288444005614698
631,0.00045311412794717397,0.5291622481442205,0.32832217440254596
632,0.0005557822661728551,0.5344644750795334,0.3295896439959249
633,0.0006495066380011849,0.5323435843054083,0.3299237030875723
634,0.000494140331284143,0.5323435843054083,0.3280659394307958
635,0.0005457485018951047,0.5365853658536586,0.3305018837705786
636,0.0005532096270712827,0.5323435843054083,0.32965428509667133
637,0.0002730129061092157,0.5355249204665959,0.3275660584158784
638,0.0004990880115656182,0.5365853658536586,0.3254930809047523
639,0.00037363579629072773,0.5302226935312832,0.32283021971268555
640,0.0004521514999851206,0.5249204665959704,0.31784332056735976
641,0.0004211314470808247,0.5259809119830329,0.3217823816748953
642,0.0006217119454973386,0.5227995758218452,0.3191413186361366
643,0.0004194125874448673,0.5323435843054083,0.32570816563024324
644,0.00039181317251859584,0.5334040296924708,0.32442118401220965
645,0.00028549755006679334,0.5323435843054083,0.327124152260569
646,0.00041252934133808596,0.5355249204665959,0.326378156968945
647,0.0002786071599985007,0.5270413573700954,0.3238553682984977
648,0.0005340793722325543,0.5312831389183457,0.3267600350626366
649,0.0005195983839001884,0.5302226935312832,0.3279169278164781
650,0.0005305914839482285,0.5227995758218452,0.321717708947565
651,0.0002710168270311897,0.5291622481442205,0.32574241182089003
652,0.00043669751066772734,0.5365853658536586,0.32696379382963164
653,0.00034825562712228477,0.5302226935312832,0.3283525816563964
654,0.00044377241865731774,0.5291622481442205,0.32724086303199335
655,0.00047761971725321926,0.5238600212089077,0.3260779984815459
656,0.0003586362048736191,0.5270413573700954,0.32677409917944833
657,0.0004272552607289981,0.5312831389183457,0.33067903906741875
658,0.0006345943837004597,0.5334040296924708,0.3320784676184702
659,0.0004533007712723247,0.5365853658536586,0.3338246344889711
660,0.0003933440745640837,0.5376458112407211,0.3314966891553838
661,0.0003739476495525196,0.5344644750795334,0.33171116799965467
662,0.0003896652633955,0.5312831389183457,0.3272588285717656
663,0.0005552382312544069,0.5291622481442205,0.32981972988089825
664,0.00038109387205622627,0.5291622481442205,0.3333706810026276
665,0.000498761279646942,0.5312831389183457,0.3333060464286652
666,0.00043290191527489696,0.5387062566277837,0.33759746402122787
667,0.00036890418728035,0.542948038176034,0.338787680271463
668,0.0005006238938221941,0.5312831389183457,0.3355300060097788
669,0.0006819689428652964,0.5270413573700954,0.33026919917454767
670,0.0004999272423049205,0.5270413573700954,0.3309330006438526
671,0.0004462455980501545,0.5259809119830329,0.32894687864510785
672,0.00040425236470866823,0.5238600212089077,0.3282841432359617
673,0.0005601939835742087,0.5249204665959704,0.32722406891151345
674,0.0002635083075347211,0.5249204665959704,0.32553487609819454
675,0.000496148204379665,0.5302226935312832,0.3239604510897887
676,0.0004175146724264778,0.5270413573700954,0.32393174505269606
677,0.0004951733515554224,0.5185577942735949,0.3192148586119812
678,0.0004812420847429166,0.5302226935312832,0.32500830854306256
679,0.0002871004081043793,0.542948038176034,0.32904747573142823
680,0.00033680943067793123,0.5397667020148462,0.32627136418695923
681,0.00038258262818544606,0.5376458112407211,0.3296084031296667
682,0.0005573023383931286,0.5291622481442205,0.32795098224304847
683,0.00039089311214297596,0.5302226935312832,0.3295825440681724
684,0.0005609534598761456,0.5291622481442205,0.33034267880532997
685,0.0004989041708654441,0.5312831389183457,0.32940477105295896
686,0.0004947299862237742,0.528101802757158,0.32803739455051684
687,0.000335666690546077,0.528101802757158,0.33108068978497035
688,0.00029673196656858635,0.5334040296924708,0.3332253156216737
689,0.00032141543921397896,0.5312831389183457,0.33382309023714085
690,0.00034522684557032336,0.5387062566277837,0.33194344207962007
691,0.000487657297932742,0.5365853658536586,0.33398130657448893
692,0.0004796220085154346,0.5418875927889714,0.3361812650547927
693,0.000479199597178237,0.5355249204665959,0.3319767141396514
694,0.0003097091904692206,0.5334040296924708,0.33064286559889106
695,0.0002538116195864859,0.5387062566277837,0.3308100701481583
696,0.00036637285525813467,0.5493107104984093,0.3360539307066575
697,0.0005962623534742306,0.5503711558854719,0.33540438240736875
698,0.0004111563426690168,0.5461293743372216,0.33346734289814056
699,0.0003331581568090769,0.5503711558854719,0.3351402874656082
700,0.0005288042162248985,0.5440084835630965,0.33475508476169835
701,0.0004137524872312781,0.5418875927889714,0.3364105231378854
702,0.0003559530987786275,0.5418875927889714,0.33154625270859533
703,0.00045606139321989757,0.5365853658536586,0.3311572759733743
704,0.0005638493972867309,0.5387062566277837,0.33164734041349864
705,0.0002248583444639962,0.542948038176034,0.33430335727995386
706,0.0003822152036264015,0.5471898197242842,0.3342436735910844
707,0.0005179206034426898,0.5376458112407211,0.33211003887792195
708,0.00036629605380085196,0.5440084835630965,0.33442012335211413
709,0.0005281922826043228,0.5482502651113468,0.33453763994359265
710,0.0005559952020973924,0.5418875927889714,0.3339271041834586
711,0.0004751068528548785,0.5418875927889714,0.335800188132958
712,0.0004191822002326262,0.5344644750795334,0.33220703892543035
713,0.00033191813045050365,0.5249204665959704,0.3262941477094911
714,0.0004549156703802737,0.5227995758218452,0.32860021041337806
715,0.0003358500643699358,0.5376458112407211,0.33570874693263913
716,0.00041026003129900345,0.5376458112407211,0.33495616102068587
717,0.0005168003840481106,0.5344644750795334,0.3339399246845141
718,0.00032028884021428894,0.5408271474019088,0.33628485132487196
719,0.00043358528062071856,0.5418875927889714,0.335345784013212
720,0.0003984425610269682,0.5493107104984093,0.34152794960081934
721,0.00022901941497366352,0.5440084835630965,0.3388824732071548
722,0.00038770820072500103,0.5355249204665959,0.3344941138444195
723,0.0002344374203858024,0.5355249204665959,0.33629687233613736
724,0.00044872469032384286,0.5397667020148462,0.33672337798787827
725,0.00032754122393612305,0.5387062566277837,0.3350217413777416
726,0.0004606061552124174,0.5408271474019088,0.3352693812572707
727,0.0004039169552982003,0.5344644750795334,0.3323505737486939
728,0.0008501287627836973,0.5397667020148462,0.3324672822049951
729,0.00022488129397970624,0.5503711558854719,0.3385338009368525
730,0.00029873925259380483,0.545068928950159,0.3364801581419201
731,0.0002343708860280458,0.5471898197242842,0.33715076080397893
732,0.0003678438398992512,0.5387062566277837,0.3363117678313284
733,0.00040366243838434456,0.545068928950159,0.34156321257823485
734,0.0003727901675574685,0.5493107104984093,0.3421571382796368
735,0.000552398963142764,0.5514316012725344,0.3439006181498796
736,0.00043836916229338384,0.5514316012725344,0.34429695357236106
737,0.0003772979993755143,0.5493107104984093,0.3421114943786826
738,0.0004982893087571938,0.5503711558854719,0.3424512633997763
739,0.0008081220539239098,0.5493107104984093,0.34347878759534994
740,0.00036309312949356354,0.5493107104984093,0.34483937216646876
741,0.0003261799536005583,0.5471898197242842,0.3431285134731447
742,0.00035079141009646263,0.5535524920466596,0.3467510327967312
743,0.0007181149090605743,0.5344644750795334,0.3386654942719083
744,0.00046321406239293597,0.5365853658536586,0.3433160639467878
745,0.00042314693176308537,0.5482502651113468,0.34251686336428416
746,0.0004356192676482351,0.5503711558854719,0.3441477554011578
747,0.0007394684341083035,0.5493107104984093,0.3439048198298563
748,0.00040117557931047544,0.5567338282078473,0.346439033237416
749,0.00034813664212833827,0.5514316012725344,0.34195273641001694
750,0.0004971345392320359,0.5556733828207847,0.3465494462482182
751,0.0006291014848684995,0.5577942735949099,0.35200874929108206
752,0.00042833165714029064,0.5609756097560976,0.35104456376000215
753,0.0006319031107466344,0.5556733828207847,0.35414461734545233
754,0.0003220982265347061,0.5546129374337222,0.35601528790740705
755,0.000799494481043439,0.5408271474019088,0.343443460659785
756,0.00042355583456608057,0.5546129374337222,0.3515551720385736
757,0.0008043555653472368,0.5493107104984093,0.3449967360498641
758,0.0005050302494709058,0.5535524920466596,0.35018619704476833
759,0.0007170452248828951,0.5556733828207847,0.350872913592285
760,0.0004990999987271039,0.5493107104984093,0.34913281539449637
761,0.0007661990186587531,0.5535524920466596,0.35047477839139773
762,0.0008699813692079949,0.5546129374337222,0.3525520830794921
763,0.0009515412560389791,0.5493107104984093,0.3506566489136505
764,0.0006590604888998541,0.5503711558854719,0.3457782016498274
765,0.0003841788550078107,0.5503711558854719,0.3428441120689659
766,0.00039622071687972493,0.5524920466595971,0.34279081276328294
767,0.0005282331627190828,0.5535524920466596,0.3454565491761409
768,0.0003152072367385017,0.5471898197242842,0.3416654117679858
769,0.0006385542242924203,0.5482502651113468,0.3453352897120672
770,0.0015392509532500044,0.5418875927889714,0.33657630352095425
771,0.0005805373724740547,0.542948038176034,0.34263860120914164
772,0.0004461110924268041,0.5524920466595971,0.34544912049330745
773,0.0007150371895004338,0.5440084835630965,0.34240781777490426
774,0.0005032948290736528,0.5556733828207847,0.3505470857439016
775,0.00042403320563408895,0.5503711558854719,0.3462207997422312
776,0.0003970128045381216,0.5493107104984093,0.3417103862490407
777,0.0003262821583419395,0.545068928950159,0.34195185632806535
778,0.0002623354826740254,0.5482502651113468,0.3425759031636058
779,0.0004456147038220948,0.5514316012725344,0.34121422158625736
780,0.00046377709223008876,0.545068928950159,0.33816018112759644
781,0.0004759839905091212,0.5397667020148462,0.3347403581343602
782,0.0004079946521073907,0.5408271474019088,0.3341332053374105
783,0.0005384294528909094,0.542948038176034,0.33465541352587963
784,0.0003195073417060712,0.545068928950159,0.3382711935228883
785,0.00043511789242316467,0.5493107104984093,0.3399468386202225
786,0.0003551356555263396,0.5482502651113468,0.3356321616237358
787,0.0004868369004647377,0.5440084835630965,0.339296939550847
788,0.0003869668670176907,0.5418875927889714,0.3336054632007792
789,0.0003209943611338417,0.5482502651113468,0.33788458109349656
790,0.0005418872727982916,0.5461293743372216,0.33736959434396047
791,0.0005463010920571775,0.5482502651113468,0.3426068910443965
792,0.00038705236398186573,0.5482502651113468,0.34011283443751467
793,0.00043430972910982744,0.5482502651113468,0.3359687572820974
794,0.0006613229722352898,0.5461293743372216,0.33664723842592087
795,0.00035390381918602997,0.5503711558854719,0.337778024762434
796,0.00033321634797403024,0.5482502651113468,0.33751406290176394
797,0.00042447059441315106,0.5524920466595971,0.3416069958811304
798,0.0003764498518677328,0.5482502651113468,0.33794805645825826
799,0.00037849268228029587,0.542948038176034,0.3339491131197754
800,0.0003760961159400722,0.5418875927889714,0.33719416148123393
801,0.0005304937138419063,0.5418875927889714,0.33961837012209384
802,0.0007384271510716189,0.5418875927889714,0.3387044298479706
803,0.00022039563516500492,0.5471898197242842,0.3435634417404193
804,0.00030841609066669664,0.5514316012725344,0.34334855664763814
805,0.00033593536491025586,0.5461293743372216,0.34304886532903606
806,0.00045229825737465036,0.5408271474019088,0.3420030215598435
807,0.00034498958350468454,0.5493107104984093,0.34461308678436087
808,0.0005299671492650759,0.5535524920466596,0.3422479995236554
809,0.00036647242450271733,0.5493107104984093,0.34036930585739295
810,0.00040615221623454547,0.545068928950159,0.33863942750866816
811,0.0008007745770669316,0.5546129374337222,0.33726096081663515
812,0.0005870627756394242,0.5588547189819725,0.3379531338874755
813,0.00035024907874685595,0.5524920466595971,0.3361237521603218
814,0.00041980385562965237,0.5514316012725344,0.33404853331875595
815,0.0003711270372360076,0.5418875927889714,0.33152952671939045
816,0.00035329203437868274,0.5440084835630965,0.333953551668949
817,0.00044817361656619427,0.5471898197242842,0.3320566916267199
818,0.0005542482474197641,0.545068928950159,0.33463945913616555
819,0.0004790864924444804,0.5503711558854719,0.3353751744478262
820,0.0003683673188788816,0.5440084835630965,0.3382956447665228
821,0.000386454239833256,0.545068928950159,0.33618116506920614
822,0.00029251604529463294,0.545068928950159,0.3373391240028459
823,0.0003356167512720276,0.5471898197242842,0.33877742140803463
824,0.0005031527129517599,0.545068928950159,0.33810827947961813
825,0.0004142596372389562,0.542948038176034,0.33852556304918013
826,0.00044910029341735933,0.5397667020148462,0.3365737737137806
827,0.00040773347004687823,0.542948038176034,0.3354494914418857
828,0.00039280859557138114,0.5376458112407211,0.3318291423692258
829,0.00024665387224445114,0.542948038176034,0.3351188927319178
830,0.00045366524216206017,0.5482502651113468,0.3401836476085496
831,0.0004228999490806018,0.5482502651113468,0.3376528229061848
832,0.0020686126123964144,0.5482502651113468,0.3383307118482054
833,0.0005992138888700538,0.5471898197242842,0.33128349574092253
834,0.0004405366891887752,0.5514316012725344,0.33700280347278727
835,0.0003609779985538353,0.5493107104984093,0.3354396130527201
836,0.000590909954527774,0.5503711558854719,0.3355841333432026
837,0.00028506836677024696,0.5514316012725344,0.3380276305976234
838,0.0007621290184943064,0.5546129374337222,0.34672493512859803
839,0.0004202093683232988,0.5556733828207847,0.3476637348428441
840,0.0006802362856149103,0.5524920466595971,0.34467671223618584
841,0.0011247176352840783,0.5493107104984093,0.3452233245536439
842,0.00036490815526519783,0.5493107104984093,0.3426699053573741
843,0.0005096030928996243,0.5482502651113468,0.3397183886348329
844,0.00046421108415870547,0.5482502651113468,0.3406051061098998
845,0.0006220323191611143,0.5471898197242842,0.3380156072533521
846,0.000741118417286657,0.5514316012725344,0.33945566084737533
847,0.0004747043779843807,0.5482502651113468,0.33657486528695557
848,0.0007324405239671705,0.5567338282078473,0.3412385745949498
849,0.0004014190391444572,0.5641569459172853,0.3441738272541894
850,0.0005942918610685411,0.5535524920466596,0.338004998593942
851,0.00040513461520106373,0.5482502651113468,0.33351345016127926
852,0.0007555250807541825,0.5588547189819725,0.3339522569198787
853,0.00037783337437531374,0.5577942735949099,0.3354389041791436
854,0.0004073590643699276,0.5556733828207847,0.33583330562045083
855,0.0007574701853712895,0.5471898197242842,0.3345636155502884
856,0.0005339882789513695,0.5493107104984093,0.33425072702287917
857,0.00035918837652388903,0.5482502651113468,0.3332693529558584
858,0.00031409254535788025,0.5482502651113468,0.33480519540329734
859,0.0004022208053356735,0.5514316012725344,0.335753631121191
860,0.0005069766234782946,0.5471898197242842,0.3329761565595095
861,0.00043542377681973223,0.5482502651113468,0.3352246529267537
862,0.00033235914139027043,0.5514316012725344,0.3373411764961175
863,0.0004336935714604806,0.5546129374337222,0.33965093365497245
864,0.00029857016157848194,0.5471898197242842,0.33779159347241705
